Transaction_Id,User_Id,Transaction_Date,Product_Category,Product_Name,Product_Amount,Payment_method,Device_Type,Location
730C6732,USER_02289,2023-12-27,Bus Ticket,Semi-Sleeper,5913.64,Bank Transfer,Android,Urban
56597276,USER_08649,2023-07-11,Internet Bill,Business Internet Plan,4375.6,Debit Card,Android,Suburban
EAC3F7AE,USER_03643,2023-11-15,Streaming Service,Standard Plan,6580.66,UPI,iOS,Suburban
F2F58426,USER_05091,2023-03-05,Movie Ticket,Avengers: Endgame,424.5,Credit Card,Web,Urban
83407789,USER_00132,2023-04-15,Education Fee,Python Programming Course,8047.29,Wallet Balance,iOS,Urban
279FB61A,USER_00296,2023-10-19,Hotel Booking,Service Apartment,2625.2,UPI,Web,Urban
0AA870AD,USER_01402,2023-06-26,Flight Booking,Ahmedabad to Jaipur,2166.42,Bank Transfer,Android,Urban
ED3C0F4E,USER_06302,2023-02-30,Movie Ticket,Avengers: Endgame,8365.6,UPI,Android,Urban
24C73857,USER_03079,2023-08-22,Online Shopping,Fitness Tracker,9269.83,Bank Transfer,Android,Urban
A0CF37B5,USER_02675,2023-07-05,Education Fee,Data Science Bootcamp,2543.58,Credit Card,Android,Urban
CB55CCEF,USER_06002,2023-08-16,Bus Ticket,Semi-Sleeper,3639.69,Wallet Balance,iOS,Urban
88EC63FB,USER_02815,2023-06-07,Education Fee,Data Science Bootcamp,6255.35,Debit Card,Android,Rural
85B09B38,USER_07690,2023-06-28,Bus Ticket,Sleeper Class,8858.35,Bank Transfer,iOS,Suburban
31E0210D,USER_00136,2023-01-05,Bus Ticket,Non-AC Seater,5234.69,Wallet Balance,iOS,Urban
2A0C4FEE,USER_03038,2023-03-26,Education Fee,Python Programming Course,1401.7,Credit Card,iOS,Urban
3C5A59E8,USER_03037,2023-07-15,Food Delivery,Butter Chicken,8763.32,UPI,Android,Urban
79C0CE2E,USER_05589,2023-07-21,Insurance Premium,Term Life Policy,1597.69,UPI,iOS,Urban
ABBCFCFC,USER_03864,2023-02-13,Insurance Premium,Motor Insurance,2143.49,Bank Transfer,Android,Rural
4CB7070F,USER_00871,2023-04-19,Loan Repayment,Education Loan EMI,8671.27,Bank Transfer,Android,Suburban
FC17F100,USER_08084,2023-05-01,Electricity Bill,Industrial Bill,2955.61,UPI,Android,Suburban
5B3BBFCF,USER_04118,2023-06-14,Water Bill,Commercial Property,1909.36,UPI,iOS,Urban
3FBEE77E,USER_08454,2023-02-15,Flight Booking,Pune to Goa,7435.35,Credit Card,Android,Urban
2C663AE2,USER_06125,2023-03-16,Mobile Recharge,Annual Plan 2999,2459.74,Debit Card,iOS,Suburban
DB72798B,USER_01218,2023-12-21,Flight Booking,Ahmedabad to Jaipur,5199.28,Wallet Balance,iOS,Suburban
DB942DFA,USER_01239,2023-02-14,Streaming Service,Basic Plan,8770.15,Credit Card,Android,Urban
6291867A,USER_04368,2023-07-21,Grocery Shopping,Whole Wheat Atta,7107.54,UPI,iOS,Urban
96F5B112,USER_01904,2023-05-25,Movie Ticket,3 Idiots,3502.52,Debit Card,iOS,Suburban
BE68966E,USER_01746,2023-09-09,Movie Ticket,Dangal,6185.16,Bank Transfer,Android,Urban
8100D2AE,USER_02165,2023-05-11,Grocery Shopping,Mixed Fruit Jam,3827.62,Credit Card,iOS,Urban
80ED3418,USER_07305,2023-09-21,Electricity Bill,Agricultural Bill,3873.96,Bank Transfer,Android,Urban
1C8A9FF8,USER_05177,2023-10-21,Streaming Service,Student Offer,9450.77,Bank Transfer,Android,Urban
3931C3C0,USER_01439,2023-10-07,Hotel Booking,Dormitory Bed,5659.58,Debit Card,iOS,Urban
601790FB,USER_04475,2023-11-07,Gas Bill,Domestic LPG Cylinder,5264.31,Debit Card,Android,Suburban
CF18F129,USER_00382,2023-04-03,Online Shopping,Wireless Earbuds,9666.56,Debit Card,iOS,Urban
C51BAE53,USER_08009,2023-01-19,Gaming Credits,1000 Game Coins,7823.5,Bank Transfer,Web,Suburban
D523D886,USER_01527,2023-03-15,Online Shopping,Steel Toe Shoes,9316.72,Wallet Balance,Android,Suburban
8EB89F45,USER_02197,2023-04-19,Bus Ticket,AC Seater,6016.49,UPI,Android,Rural
9E50CF4C,USER_01225,2023-12-03,Hotel Booking,Deluxe Room,5825.14,Debit Card,iOS,Urban
8A1D7FD5,USER_05059,2023-01-22,Streaming Service,Basic Plan,4838.26,Debit Card,Android,Rural
0C72963C,USER_01984,2023-08-19,Rent Payment,1BHK Apartment Rent,7053.16,Credit Card,iOS,Urban
E918C280,USER_03318,2023-01-28,Education Fee,IELTS Training,8713.3,Wallet Balance,Web,Urban
D4BF029F,USER_09887,2023-10-18,Gas Bill,Piped Natural Gas,6412.32,Wallet Balance,Android,Urban
3A24A334,USER_00930,2023-08-19,Electricity Bill,Commercial Bill,1828.85,Bank Transfer,Android,Rural
DA64E223,USER_07650,2023-03-08,Loan Repayment,Car Loan Installment,2251.54,Debit Card,iOS,Urban
FE267B63,USER_04452,2023-04-20,Insurance Premium,Travel Insurance,4747.46,Credit Card,iOS,Urban
D3A8287D,USER_03664,2023-01-05,Taxi Fare,Rental Package,5231.83,Bank Transfer,iOS,Urban
700BE83B,USER_07914,2023-08-13,Online Shopping,Laptop Backpack,1933.59,Bank Transfer,iOS,Urban
5524E673,USER_04906,2023-04-21,Food Delivery,Masala Dosa,8876.22,Debit Card,iOS,Urban
9C5CB610,USER_05836,2023-03-16,Gas Bill,Auto LPG,7991.03,Debit Card,Web,Urban
8B88B7C9,USER_02127,2023-12-19,Food Delivery,Pizza Margherita,6926.49,UPI,iOS,Suburban
80428A35,USER_08612,2023-04-02,Insurance Premium,Term Life Policy,4486.83,Wallet Balance,Android,Urban
5AF6B103,USER_06719,2023-04-01,Online Shopping,Laptop Backpack,7946.33,Credit Card,iOS,Urban
043B8CD4,USER_05520,2023-11-10,Movie Ticket,Baahubali 2,4510.2,Debit Card,iOS,Urban
6E8F88A1,USER_01105,2023-11-13,Education Fee,Python Programming Course,6010.77,Debit Card,iOS,Urban
59C2F19A,USER_06337,2023-06-06,Internet Bill,Fiber 100Mbps Plan,7280.91,Bank Transfer,Android,Urban
2271A936,USER_04418,2023-05-18,Education Fee,Digital Marketing Certification,2155.65,Wallet Balance,iOS,Urban
F479C5C6,USER_08105,2023-10-13,Water Bill,Commercial Property,1276.65,Wallet Balance,iOS,Urban
D8305A28,USER_03324,2023-10-28,Education Fee,Python Programming Course,7081.57,Wallet Balance,Android,Urban
F029A6D2,USER_03389,2023-07-27,Streaming Service,Standard Plan,6401.47,UPI,iOS,Suburban
7DD814CA,USER_07174,2023-02-21,Water Bill,Borewell Charges,3483.29,Wallet Balance,Android,Urban
01B0BAA6,USER_04653,2023-04-02,Streaming Service,Premium Plan,6778.88,Credit Card,Android,Urban
9C79A1ED,USER_01099,2023-07-19,Food Delivery,Butter Chicken,2724.78,Credit Card,Web,Suburban
C7AA836C,USER_06318,2023-04-26,Rent Payment,2BHK Flat Deposit,1810.13,Wallet Balance,Android,Suburban
C2B69486,USER_03089,2023-05-05,Water Bill,Industrial Use,4879.24,Bank Transfer,Android,Suburban
9690E325,USER_01981,2023-05-22,Online Shopping,Wireless Earbuds,6484.33,Credit Card,iOS,Urban
660DF3DC,USER_03117,2023-12-08,Electricity Bill,Industrial Bill,7373.7,Credit Card,iOS,Urban
41E56623,USER_04577,2023-12-22,Taxi Fare,Airport Transfer,2155.04,Credit Card,Android,Urban
1FFA8D38,USER_01355,2023-06-18,Streaming Service,Premium Plan,9856.75,Wallet Balance,Android,Suburban
C268816A,USER_02488,2023-10-01,Food Delivery,Pizza Margherita,1511.61,Debit Card,Android,Urban
1076D59A,USER_01145,2023-04-27,Mobile Recharge,Annual Plan 2999,3108.42,Bank Transfer,Android,Urban
31B5E0C4,USER_07525,2023-08-24,Insurance Premium,Health Insurance,5250.2,UPI,Android,Urban
9012C0E5,USER_08963,2023-06-18,Food Delivery,Masala Dosa,3483.87,Bank Transfer,Android,Urban
035E4AAB,USER_06468,2023-10-27,Internet Bill,Business Internet Plan,4071.61,Wallet Balance,iOS,Suburban
57D17DB8,USER_02046,2023-10-05,Bus Ticket,Non-AC Seater,8154.56,UPI,Android,Urban
AC4213FC,USER_06386,2023-04-22,Movie Ticket,PK,6903.3,Bank Transfer,iOS,Suburban
6F7E1AD6,USER_08432,2023-11-02,Gas Bill,Auto LPG,170.61,Wallet Balance,Android,Urban
67F2CB29,USER_06360,2023-09-01,Gas Bill,Domestic LPG Cylinder,6851.39,Debit Card,iOS,Suburban
FE5C19F7,USER_09771,2023-02-29,Electricity Bill,Temporary Connection Bill,9038.29,UPI,Web,Urban
CDC09EB3,USER_01406,2023-01-05,Food Delivery,Vegetable Biryani,9013.02,UPI,Android,Urban
3714D333,USER_08295,2023-04-29,Gas Bill,Commercial Gas Connection,8372.32,Credit Card,Android,Urban
E7549123,USER_03341,2023-06-13,Food Delivery,Vegetable Biryani,6181.74,Wallet Balance,iOS,Urban
FA1ABE81,USER_05775,2023-01-04,Water Bill,Tanker Supply,6030.32,Credit Card,Android,Urban
72C7D5EC,USER_02928,2023-04-02,Internet Bill,Student Special Plan,2619.8,Credit Card,Web,Urban
14C38421,USER_05547,2023-01-14,Insurance Premium,Motor Insurance,9441.23,Credit Card,iOS,Suburban
641B59C5,USER_05168,2023-06-12,Hotel Booking,Villa,7200.58,UPI,Android,Urban
8F09C676,USER_09422,2023-03-07,Bus Ticket,Semi-Sleeper,5178.26,Debit Card,Android,Urban
C3EAD71A,USER_09836,2023-01-18,Electricity Bill,Commercial Bill,6740.61,Credit Card,iOS,Suburban
15D2457B,USER_07371,2023-12-12,Hotel Booking,Service Apartment,5829.5,Credit Card,Android,Urban
9078485E,USER_08063,2023-10-24,Mobile Recharge,Annual Plan 2999,6725.69,Wallet Balance,iOS,Urban
FAE33A4E,USER_00543,2023-08-25,Education Fee,Python Programming Course,9096.53,UPI,iOS,Rural
3841C92B,USER_08809,2023-08-05,Education Fee,MBA Entrance Prep,7579.06,Wallet Balance,Android,Urban
3125FEB9,USER_03152,2023-11-05,Gift Card,Rs. 1000 Shopping Voucher,650.94,Credit Card,iOS,Rural
6956B8DC,USER_02123,2023-11-05,Flight Booking,Delhi to Mumbai,1953.35,UPI,Android,Urban
547F173C,USER_06074,2023-07-20,Internet Bill,Broadband 50Mbps Plan,4899.77,Bank Transfer,Android,Urban
18CB003E,USER_05814,2023-08-02,Online Shopping,Laptop Backpack,5035.47,Credit Card,Android,Urban
8405E2A0,USER_08168,2023-05-25,Grocery Shopping,Whole Wheat Atta,4899.12,Debit Card,Android,Suburban
9D2B13D5,USER_07647,2023-06-11,Taxi Fare,Share Ride,794.4,Wallet Balance,Web,Urban
1829E0F3,USER_07542,2023-09-18,Water Bill,Commercial Property,2233.62,Debit Card,Android,Suburban
274DCC21,USER_00969,2023-10-05,Rent Payment,2BHK Flat Deposit,5761.63,Bank Transfer,iOS,Urban
591D6985,USER_05245,2023-04-01,Movie Ticket,Avengers: Endgame,8464.0,UPI,iOS,Urban
4B1DF3A9,USER_04504,2023-03-02,Hotel Booking,Villa,2153.4,UPI,Android,Suburban
77EB47A3,USER_04940,2023-03-15,Mobile Recharge,Prepaid Plan 399,6038.96,Credit Card,Web,Suburban
D546F3CE,USER_07174,2023-02-30,Grocery Shopping,Refined Sunflower Oil,3338.5,UPI,Android,Urban
53C7BA7C,USER_04584,2023-08-26,Bus Ticket,Non-AC Seater,1327.83,Debit Card,Android,Urban
35098C21,USER_09786,2023-08-01,Education Fee,Python Programming Course,5177.35,Debit Card,Android,Suburban
FE073953,USER_07438,2023-04-27,Insurance Premium,Term Life Policy,6414.01,Debit Card,iOS,Urban
508BC510,USER_01259,2023-07-20,Insurance Premium,Health Insurance,6011.13,UPI,Web,Urban
521B1CA4,USER_08584,2023-03-09,Education Fee,Python Programming Course,3877.34,Bank Transfer,Android,Urban
3AC49894,USER_06280,2023-07-14,Rent Payment,1BHK Apartment Rent,2593.37,Credit Card,iOS,Urban
297114FB,USER_07513,2023-08-26,Mobile Recharge,Prepaid Plan 399,686.9,Credit Card,Android,Suburban
3CA59B63,USER_09789,2023-05-22,Insurance Premium,Motor Insurance,3300.42,Wallet Balance,iOS,Rural
88748055,USER_07311,2023-09-05,Bus Ticket,Semi-Sleeper,2964.91,Wallet Balance,iOS,Urban
BE40ABCC,USER_08169,2023-01-01,Gift Card,Rs. 2000 Gift Voucher,5807.42,Credit Card,iOS,Suburban
0C164927,USER_00482,2023-07-17,Insurance Premium,Health Insurance,7306.43,Wallet Balance,Android,Suburban
2DA7545D,USER_05886,2023-11-05,Education Fee,IELTS Training,2840.44,Credit Card,iOS,Rural
5CBC4A67,USER_09587,2023-07-04,Taxi Fare,Airport Transfer,7432.42,Credit Card,Android,Urban
B786FAA0,USER_06812,2023-06-23,Loan Repayment,Education Loan EMI,5780.92,Bank Transfer,Web,Urban
DB528BD5,USER_01242,2023-12-23,Gift Card,Rs. 1000 Shopping Voucher,5023.52,Debit Card,Android,Urban
81C10A2F,USER_02408,2023-03-20,Gas Bill,Commercial Gas Connection,68.91,Credit Card,iOS,Urban
24CE3986,USER_04573,2023-08-02,Gas Bill,Piped Natural Gas,1754.64,UPI,iOS,Urban
E7093445,USER_09991,2023-05-15,Bus Ticket,Semi-Sleeper,8966.82,Bank Transfer,iOS,Urban
2A6EBCD5,USER_04835,2023-01-25,Water Bill,Borewell Charges,7698.34,Wallet Balance,Web,Urban
5812473,USER_01059,2023-09-04,Hotel Booking,Suite,7626.32,Bank Transfer,iOS,Suburban
9A6304A4,USER_04758,2023-08-04,Food Delivery,Vegetable Biryani,5399.76,Bank Transfer,Android,Rural
ED7814F3,USER_01502,2023-10-29,Loan Repayment,Home Loan EMI,3228.1,UPI,Android,Urban
49A11554,USER_06990,2023-05-11,Streaming Service,Family Subscription,8170.9,UPI,Android,Suburban
4564B85F,USER_04836,2023-12-08,Rent Payment,Commercial Space Rent,8925.4,Credit Card,iOS,Urban
AAE45E19,USER_02751,2023-01-16,Gift Card,Rs. 2000 Gift Voucher,3851.99,UPI,Android,Urban
E4C945A1,USER_05782,2023-07-13,Education Fee,MBA Entrance Prep,5556.83,Wallet Balance,iOS,Urban
FF3B2C3D,USER_01985,2023-12-26,Food Delivery,Masala Dosa,8010.26,Wallet Balance,Android,Suburban
87926A0C,USER_06020,2023-12-24,Flight Booking,Pune to Goa,2358.62,UPI,Android,Urban
6682CB76,USER_03239,2023-03-18,Education Fee,Data Science Bootcamp,6800.22,Debit Card,Android,Suburban
82DF4CBC,USER_02474,2023-08-04,Insurance Premium,Health Insurance,9710.95,Wallet Balance,Android,Suburban
85457690,USER_05062,2023-05-19,Streaming Service,Basic Plan,9489.48,Credit Card,Android,Urban
DA55E96E,USER_04091,2023-09-23,Loan Repayment,Car Loan Installment,8469.26,Credit Card,iOS,Urban
A7C2CCBD,USER_09672,2023-07-17,Water Bill,Residential Connection,1377.83,UPI,iOS,Urban
F8318F7F,USER_05170,2023-04-22,Movie Ticket,3 Idiots,627.23,Bank Transfer,iOS,Urban
64F4FFD5,USER_08200,2023-10-23,Taxi Fare,Rental Package,3031.17,Credit Card,Android,Urban
4D87A953,USER_04393,2023-10-15,Electricity Bill,Agricultural Bill,7030.42,UPI,Android,Urban
72232993,USER_02249,2023-08-02,Gas Bill,Auto LPG,5252.05,Credit Card,Android,Urban
1025EA87,USER_06341,2023-12-12,Rent Payment,1BHK Apartment Rent,1177.9,Bank Transfer,iOS,Rural
F1F00A41,USER_05204,2023-10-08,Mobile Recharge,Prepaid Plan 399,6439.89,UPI,iOS,Urban
9.47E+178,USER_05005,2023-05-16,Food Delivery,Masala Dosa,7499.19,Debit Card,Android,Suburban
F7C97F22,USER_01437,2023-01-07,Streaming Service,Family Subscription,8989.8,Bank Transfer,Android,Urban
11F6179C,USER_00019,2023-08-26,Food Delivery,Masala Dosa,1535.44,Bank Transfer,iOS,Urban
5658B6A4,USER_01489,2023-06-04,Food Delivery,Pizza Margherita,5182.7,Wallet Balance,Android,Urban
C583A861,USER_07102,2023-08-26,Education Fee,Python Programming Course,1038.09,Credit Card,iOS,Urban
22C18578,USER_05249,2023-10-12,Gaming Credits,1000 Game Coins,7758.49,Debit Card,Android,Rural
283EFC35,USER_03391,2023-09-22,Water Bill,Residential Connection,1160.47,Debit Card,iOS,Suburban
5ED89521,USER_09538,2023-03-02,Online Shopping,Fitness Tracker,5901.48,Bank Transfer,iOS,Urban
EB70C32D,USER_04408,2023-11-04,Hotel Booking,Villa,1110.66,Debit Card,iOS,Urban
C3CCB581,USER_05466,2023-06-21,Streaming Service,Basic Plan,1748.93,UPI,iOS,Suburban
22BF310F,USER_01321,2023-12-02,Food Delivery,Butter Chicken,7179.11,Bank Transfer,Android,Urban
6585E407,USER_05218,2023-12-24,Movie Ticket,3 Idiots,3272.39,Bank Transfer,iOS,Urban
4DF75192,USER_08067,2023-02-17,Taxi Fare,Share Ride,4352.6,UPI,iOS,Urban
78DCF1EE,USER_07783,2023-09-15,Food Delivery,Pizza Margherita,5443.86,Debit Card,iOS,Urban
9D530153,USER_06971,2023-05-19,Movie Ticket,Avengers: Endgame,6919.06,Bank Transfer,Android,Rural
A2D73631,USER_05793,2023-07-21,Taxi Fare,City Ride,2568.51,Credit Card,Android,Urban
5A892045,USER_00728,2023-01-11,Electricity Bill,Commercial Bill,6690.47,UPI,iOS,Urban
06A97939,USER_07060,2023-03-05,Water Bill,Residential Connection,9447.65,UPI,Android,Urban
FE9EDDB5,USER_00963,2023-09-28,Taxi Fare,City Ride,7849.3,Bank Transfer,Android,Urban
1073942B,USER_04299,2023-07-15,Online Shopping,Smart LED TV,1951.27,Credit Card,Web,Urban
145B76EC,USER_05245,2023-02-18,Education Fee,MBA Entrance Prep,4429.35,Bank Transfer,Android,Urban
1A620E47,USER_05448,2023-06-05,Loan Repayment,Personal Loan Payment,3953.88,Bank Transfer,Android,Urban
C223ED73,USER_03300,2023-05-01,Rent Payment,Commercial Space Rent,2134.65,Wallet Balance,iOS,Urban
393BBB3D,USER_09606,2023-05-10,Loan Repayment,Personal Loan Payment,5062.78,Debit Card,Android,Urban
3B3DC05D,USER_06525,2023-02-09,Flight Booking,Ahmedabad to Jaipur,2721.19,Bank Transfer,Android,Urban
0ACFFF93,USER_02037,2023-05-10,Insurance Premium,Health Insurance,4336.61,Debit Card,iOS,Urban
B42358BC,USER_06075,2023-04-06,Streaming Service,Family Subscription,8065.85,Debit Card,Android,Rural
DBCCD534,USER_01175,2023-08-26,Mobile Recharge,Data Pack 50GB,6534.31,Bank Transfer,Web,Urban
A16A227E,USER_07945,2023-06-30,Food Delivery,Chilli Paneer,8551.56,Credit Card,Android,Suburban
D6A36169,USER_04704,2023-01-12,Taxi Fare,Rental Package,4507.56,Credit Card,iOS,Urban
192D9E10,USER_06971,2023-03-01,Water Bill,Commercial Property,3572.16,Bank Transfer,Android,Urban
7103AD68,USER_01983,2023-10-25,Insurance Premium,Motor Insurance,8402.19,UPI,iOS,Suburban
D32E6844,USER_06492,2023-08-01,Taxi Fare,Airport Transfer,7836.39,Credit Card,iOS,Urban
ECF619C7,USER_04863,2023-06-03,Water Bill,Tanker Supply,761.73,Debit Card,iOS,Urban
13F23E80,USER_05997,2023-02-17,Rent Payment,Co-working Space,2101.19,Debit Card,iOS,Urban
6884DF9C,USER_05016,2023-02-05,Education Fee,MBA Entrance Prep,9362.55,UPI,Android,Urban
A0E5550B,USER_02370,2023-05-11,Internet Bill,Student Special Plan,3174.88,Debit Card,Android,Rural
B077D871,USER_00462,2023-01-22,Movie Ticket,PK,5053.73,Bank Transfer,iOS,Urban
D0275C97,USER_00976,2023-08-12,Internet Bill,Student Special Plan,6381.43,Wallet Balance,Android,Suburban
01A63FC9,USER_05137,2023-08-20,Rent Payment,Co-working Space,9202.72,Wallet Balance,Android,Urban
92AFB167,USER_00605,2023-01-30,Insurance Premium,Home Insurance,7766.89,Wallet Balance,Android,Urban
159D07A9,USER_00659,2023-05-12,Rent Payment,2BHK Flat Deposit,8725.6,Wallet Balance,Android,Urban
A141C467,USER_09555,2023-01-23,Movie Ticket,3 Idiots,559.27,Debit Card,Android,Urban
DD1FEDC1,USER_04842,2023-02-26,Electricity Bill,Agricultural Bill,3492.19,Debit Card,Android,Urban
4971172D,USER_07750,2023-05-24,Movie Ticket,3 Idiots,3990.89,Bank Transfer,Android,Rural
77E689C0,USER_04652,2023-08-17,Online Shopping,Wireless Earbuds,8543.7,Bank Transfer,Android,Urban
B0A24513,USER_07972,2023-08-15,Rent Payment,1BHK Apartment Rent,3361.79,Bank Transfer,Web,Urban
574C4427,USER_03769,2023-01-14,Flight Booking,Delhi to Mumbai,9033.07,Debit Card,Android,Urban
F7660294,USER_09950,2023-01-24,Food Delivery,Pizza Margherita,3488.51,UPI,iOS,Suburban
CEDAD35B,USER_02004,2023-10-29,Streaming Service,Standard Plan,5531.99,UPI,Android,Rural
C70B506E,USER_02839,2023-08-10,Water Bill,Borewell Charges,1454.81,Debit Card,iOS,Urban
6EC253BA,USER_09948,2023-10-03,Internet Bill,Business Internet Plan,8108.61,Debit Card,iOS,Urban
8A2F6B59,USER_09146,2023-12-05,Education Fee,Digital Marketing Certification,9562.1,Bank Transfer,Android,Urban
BDB308AF,USER_00663,2023-08-07,Electricity Bill,Agricultural Bill,8182.94,Bank Transfer,Android,Urban
C0CC2469,USER_07251,2023-10-15,Food Delivery,Vegetable Biryani,6087.22,UPI,Android,Urban
0C52BC59,USER_07861,2023-07-22,Streaming Service,Premium Plan,6552.93,Wallet Balance,Android,Urban
B0B11A7D,USER_02372,2023-03-12,Flight Booking,Pune to Goa,1361.74,Credit Card,Android,Suburban
88990A4E,USER_01634,2023-11-15,Internet Bill,Broadband 50Mbps Plan,9906.84,Credit Card,Android,Rural
FAE9E57E,USER_07045,2023-12-24,Food Delivery,Pizza Margherita,5622.93,Bank Transfer,iOS,Urban
E82953EB,USER_04108,2023-10-12,Taxi Fare,Rental Package,4516.95,UPI,Web,Suburban
1D18BAEB,USER_07575,2023-03-11,Movie Ticket,Baahubali 2,4339.75,Bank Transfer,iOS,Suburban
150B8BBD,USER_02185,2023-08-04,Taxi Fare,Rental Package,8898.35,UPI,iOS,Urban
B0665966,USER_02973,2023-05-07,Food Delivery,Pizza Margherita,3239.97,UPI,Android,Suburban
07F14826,USER_03647,2023-01-12,Gas Bill,Piped Natural Gas,3638.94,Wallet Balance,Web,Urban
53E6A3FC,USER_02652,2023-07-07,Gift Card,Rs. 250 Coffee Shop Card,7259.52,Debit Card,iOS,Suburban
71F429A3,USER_09464,2023-03-25,Hotel Booking,Villa,4220.44,Bank Transfer,Android,Urban
887FE3EC,USER_07534,2023-05-10,Flight Booking,Chennai to Hyderabad,9911.52,Bank Transfer,Android,Rural
74159A5A,USER_08003,2023-04-23,Gift Card,Rs. 250 Coffee Shop Card,2450.72,Credit Card,Android,Urban
E39084A6,USER_07402,2023-12-26,Gift Card,Rs. 2000 Gift Voucher,7775.4,Debit Card,Android,Urban
8FD7EB3E,USER_04172,2023-03-11,Hotel Booking,Service Apartment,1733.32,Credit Card,Android,Rural
2.42E+12,USER_02947,2023-12-08,Streaming Service,Student Offer,5894.71,Debit Card,iOS,Urban
5891A6E0,USER_08004,2023-05-18,Bus Ticket,Non-AC Seater,5281.78,UPI,iOS,Urban
E8EC2597,USER_00824,2023-12-10,Flight Booking,Ahmedabad to Jaipur,1382.78,Debit Card,iOS,Suburban
381C6076,USER_09219,2023-03-18,Gift Card,Rs. 5000 Luxury Card,3830.75,Credit Card,iOS,Suburban
D435C67D,USER_04146,2023-03-15,Food Delivery,Chilli Paneer,5858.66,Debit Card,Android,Urban
F22D6DBF,USER_02960,2023-12-12,Taxi Fare,Airport Transfer,9733.03,Credit Card,Android,Urban
DC7CE15F,USER_07718,2023-10-17,Grocery Shopping,Basmati Rice,6419.28,Credit Card,Android,Urban
ED0991BD,USER_02690,2023-08-19,Streaming Service,Standard Plan,2544.95,Debit Card,Android,Urban
7156B099,USER_04805,2023-05-15,Gift Card,Rs. 2000 Gift Voucher,8464.97,Bank Transfer,Web,Rural
CA21CEAE,USER_05691,2023-01-30,Education Fee,Python Programming Course,7149.34,Wallet Balance,iOS,Urban
627EB396,USER_02750,2023-09-01,Streaming Service,Standard Plan,6215.13,Debit Card,Web,Urban
92F645EE,USER_09429,2023-09-20,Loan Repayment,Business Loan Repayment,9530.99,Credit Card,iOS,Urban
CE6DC38A,USER_07182,2023-11-04,Electricity Bill,Residential Bill,868.92,Debit Card,iOS,Urban
643D2B97,USER_02475,2023-07-29,Mobile Recharge,Postpaid Plan 599,6686.21,Debit Card,Android,Urban
